DATA	LUX	TEMPERATURA	VIBRACAO	CONDICAO
2025-05-13 13:38:48.826855	68559.06543128076	8.105716837039331	2.0714266049878	2
2025-05-13 14:22:00.826855	54438.568275081256	15.065081542594903	1.079035743284386	3
2025-05-13 15:05:12.826855	9063.626439352296	73.99397629506437	2.4212468932018862	3
2025-05-13 15:48:24.826855	78136.65543756307	17.591973252585085	1.4284461990920998	2
2025-05-13 16:31:36.826855	4742.601826341324	79.44789385950106	1.0396695796376336	3
2025-05-13 17:14:48.826855	63189.306436014864	77.59646974752577	2.592812017699016	2
2025-05-13 17:58:00.826855	43832.31897556181	1.850912377092115	0.1328778492605853	2
2025-05-13 18:41:12.826855	56190.7149190632	48.605847506404345	0.0910424471653585	2
2025-05-13 19:24:24.826855	89953.22958284646	42.29283926499117	2.4183277836470376	2
2025-05-13 20:07:36.826855	18413.866998943064	-14.29945935019563	0.5682223501423079	2
2025-05-13 20:50:48.826855	93782.53121395064	16.41329308775311	1.6990035578001872	2
2025-05-13 21:34:00.826855	60986.69896928519	0.8123161173943743	2.106431031848625	3
2025-05-13 22:17:12.826855	77406.29362122058	64.6126916888394	2.283255586114599	2
2025-05-13 23:00:24.826855	76735.04608592065	-12.862651412237769	0.0824749952958273	1
2025-05-13 23:43:36.826855	82859.35991470117	2.303806149660545	1.8044284480567248	1
2025-05-14 00:26:48.826855	4203.158172187725	10.368532778393316	0.7869023335326584	2
2025-05-14 01:10:00.826855	451.6733931816481	-38.48952067345455	2.4441525949937826	3
2025-05-14 01:53:12.826855	45680.354663852966	-7.952433832127575	1.120515167141463	2
2025-05-14 02:36:24.826855	27045.60830796417	-0.3088493201720723	1.5233472704540905	3
2025-05-14 03:19:36.826855	76095.4448732641	10.19797578071963	1.9783821363013807	3
2025-05-14 04:02:48.826855	22756.532199232643	-19.22719077902325	2.350828319087564	1
2025-05-14 04:46:00.826855	58302.32810261382	34.86776810885719	2.1321439101915165	3
2025-05-14 05:29:12.826855	7548.3587673688835	74.03900927554577	2.3328113491886646	2
2025-05-14 06:12:24.826855	92656.44158521596	56.37923103339303	2.354256715518447	3
2025-05-14 06:55:36.826855	14139.575535831606	-31.946499442297835	1.061734260422991	3
2025-05-14 07:38:48.826855	42799.09774004711	-38.826434563215365	2.979409321674741	1
2025-05-14 08:22:00.826855	24016.519680763013	59.31325272351404	2.552404002037038	1
2025-05-14 09:05:12.826855	17904.65374435219	3.5995338218070216	0.9158151832195986	3
2025-05-14 09:48:24.826855	84827.19501197209	68.79268164961722	2.6628820492266256	1
2025-05-14 10:31:36.826855	23671.699064856475	64.37382513667313	0.5256675586272099	3
2025-05-14 11:14:48.826855	27047.60469277261	-20.384484152470108	0.4939328377152718	1
2025-05-14 11:58:00.826855	87647.64198329192	37.97762460072252	1.847310235634568	1
2025-05-14 12:41:12.826855	49351.22519869666	-17.195278148612083	2.775380907827835	3
2025-05-14 13:24:24.826855	65834.46708144095	-26.44574173568552	2.4308317750838246	1
2025-05-14 14:07:36.826855	51112.950089413454	74.38413457015321	1.150457604192759	1
2025-05-14 14:50:48.826855	91120.1026007702	25.87053527613176	1.0702918234272163	2
2025-05-14 15:34:00.826855	41977.49905036553	53.83745545051764	0.5094198387096376	2
2025-05-14 16:17:12.826855	25940.48143732836	74.18414926330941	0.154721000818293	2
2025-05-14 17:00:24.826855	22335.84518689	16.44383218312231	0.2306918813001222	2
2025-05-14 17:43:36.826855	68934.47974123793	79.17479570362653	0.9792835931863288	2
2025-05-14 18:26:48.826855	36971.51903771564	59.21862975278325	0.8734149498329563	2
2025-05-14 19:10:00.826855	88902.34713857774	24.553712130204588	1.1284294459726425	2
2025-05-14 19:53:12.826855	41781.25928635125	62.08322491900745	1.7477698153122576	3
2025-05-14 20:36:24.826855	24615.151267126435	76.51617678123321	1.5428453380684246	1
2025-05-14 21:19:36.826855	32068.312120404207	26.63519793444292	2.18486562764205	3
2025-05-14 22:02:48.826855	30855.78878515937	-5.765500392375905	1.7030617659195653	2
2025-05-14 22:46:00.826855	60651.40024107776	76.1984347399743	0.0741062300003291	1
2025-05-14 23:29:12.826855	69498.79240668444	10.420262807317036	0.1377111225508002	2
2025-05-15 00:12:24.826855	30552.854133071472	2.1062993240243344	2.818446929179036	2
2025-05-15 00:55:36.826855	18625.12464852067	55.30372394215928	1.3275849434109777	1
2025-05-15 01:38:48.826855	96807.84454851958	16.580640476843577	2.4478653825020844	2
2025-05-15 02:22:00.826855	66413.1090888253	-8.694435541362626	0.8346113754404896	3
2025-05-15 03:05:12.826855	74501.98108115085	14.147951867736587	0.7726377796186483	2
2025-05-15 03:48:24.826855	12945.464962052692	62.578923213973	1.3663446383722069	3
2025-05-15 04:31:36.826855	22938.72916705403	-8.91833861444536	2.6003590206353	3
2025-05-15 05:14:48.826855	49737.24397766207	78.97459226978413	2.3267080122145085	3
2025-05-15 05:58:00.826855	58127.52384193652	26.386130462073183	0.9319273542780137	2
2025-05-15 06:41:12.826855	36659.732958192966	78.88643303724533	0.411550168602859	2
2025-05-15 07:24:24.826855	7831.068892984412	81.9560351824951	0.1879506303114093	3
2025-05-15 08:07:36.826855	47355.24753542589	48.0816129969521	1.0298734106692686	3
2025-05-15 08:50:48.826855	38097.13955219484	-11.103841784745264	2.6345740304040346	2
2025-05-15 09:34:00.826855	5389.952767191119	-6.780541800041071	2.805717356223428	1
2025-05-15 10:17:12.826855	99395.74008726524	62.16685762384613	2.442724642410385	2
2025-05-15 11:00:24.826855	26918.51741249224	51.14603917153764	0.5632061159787187	1
2025-05-15 11:43:36.826855	48887.75876909632	72.12097711393702	1.4741066142540646	1
2025-05-15 12:26:48.826855	30945.65159000704	38.71941834521854	0.156919324309021	3
2025-05-15 13:10:00.826855	88652.04493545098	55.18424549195481	0.6995279539947505	1
2025-05-15 13:53:12.826855	10613.472390543033	-2.472505643734486	2.9158322853898966	3
2025-05-15 14:36:24.826855	77883.46935593449	62.78954108625479	1.1354252111165806	2
2025-05-15 15:19:36.826855	87984.14262989673	9.335467627381682	0.8435180514707326	2
2025-05-15 16:02:48.826855	29468.83852669233	48.599689193969695	1.4972255668500043	1
2025-05-15 16:46:00.826855	48459.36946857209	52.84313369613841	1.4233726409168224	1
2025-05-15 17:29:12.826855	58743.58166752584	-6.788468139701301	0.403839780289053	3
2025-05-15 18:12:24.826855	25284.659896723697	15.066974043152427	1.1439663138907674	1
2025-05-15 18:55:36.826855	90570.913518658	-38.34286097090751	0.3446850935648987	3
2025-05-15 19:38:48.826855	70758.45352466863	-4.403179908220288	2.5203376624872567	2
2025-05-15 20:22:00.826855	33265.221111974955	56.67957290825183	1.194193234663123	3
2025-05-15 21:05:12.826855	48000.75261712319	25.26260199661668	0.9351393000684318	2
2025-05-15 21:48:24.826855	9528.972662901111	-12.591007289995034	2.6026357683288195	3
2025-05-15 22:31:36.826855	95368.1967393718	-26.02158408137181	0.127936489405577	2
2025-05-15 23:14:48.826855	37330.72500315628	48.6680128286811	2.7043337102719427	3
2025-05-15 23:58:00.826855	74672.30183970025	50.63378762621565	1.9257307441819267	3
2025-05-16 00:41:12.826855	7397.9656524348065	18.243373129190232	2.8785299221200984	1
2025-05-16 01:24:24.826855	95404.038469024	45.10618048055447	1.80494496637902	3
2025-05-16 02:07:36.826855	96953.28543968457	65.13940710861772	0.9329436462401312	1
2025-05-16 02:50:48.826855	34668.43894713299	-26.43870472286786	0.4381644114476273	3
2025-05-16 03:34:00.826855	26060.957270463103	-30.278775566764097	2.5750254922062537	2
2025-05-16 04:17:12.826855	72803.2792138668	60.79248794448252	1.046017133558114	1
2025-05-16 05:00:24.826855	15593.720205362484	64.16402965186563	2.435371717229889	1
2025-05-16 05:43:36.826855	22742.691954950213	70.06799982136721	2.200836201868489	1
2025-05-16 06:26:48.826855	24302.428229805253	5.859691202653266	0.5137136110948289	3
2025-05-16 07:10:00.826855	84637.12925636474	-35.42890120399555	2.938194961317397	2
2025-05-16 07:53:12.826855	48716.87518859223	-32.7969692071444	0.8992564139030715	3
2025-05-16 08:36:24.826855	98774.72953562296	20.770206687363867	2.5360238668211657	3
2025-05-16 09:19:36.826855	675.2523557764008	45.12142899483521	0.9201388521394576	2
2025-05-16 10:02:48.826855	31281.94881262216	26.139003473972807	1.3980904533644267	1
2025-05-16 10:46:00.826855	80970.13801574176	33.02865360533784	0.3699543023833025	2
2025-05-16 11:29:12.826855	68102.81157384724	1.2949304498686658	1.854276699409357	2
2025-05-16 12:12:24.826855	56095.23279209849	-30.1007157883433	0.9525589219460696	3
2025-05-16 12:55:36.826855	71361.87238909079	41.49277348723115	2.44252512770899	3
2025-05-16 13:38:48.826855	98673.2709725383	-19.59735239161472	0.4557527708374815	2
2025-05-16 14:22:00.826855	30161.64970082285	-22.58425125486776	2.565050688739441	3
2025-05-16 15:05:12.826855	17786.866385032743	-0.6542106264005909	0.3944368903323914	3
2025-05-16 15:48:24.826855	17564.178169611416	7.516198776952457	2.636627279787416	2
2025-05-16 16:31:36.826855	89892.30717630299	13.985210350815244	1.3332373601451597	1
2025-05-16 17:14:48.826855	73733.48726621547	2.6176213515543907	0.121895833409738	2
2025-05-16 17:58:00.826855	28603.58427405536	32.3372453270205	2.0316221083146164	2
2025-05-16 18:41:12.826855	34931.25567196893	27.29432491879406	1.6888018908160976	2
2025-05-16 19:24:24.826855	64684.90107088864	-12.207368141011386	2.2087492267884445	1
2025-05-16 20:07:36.826855	8295.516902524127	15.57433339121856	0.0474359857875712	3
2025-05-16 20:50:48.826855	89739.52091556662	52.8809901426589	0.556978987453719	2
2025-05-16 21:34:00.826855	23369.190479076155	3.4773040090985745	2.8325992817415626	3
2025-05-16 22:17:12.826855	4386.072990783864	16.702611230202763	0.6732960626755293	3
2025-05-16 23:00:24.826855	91712.74954569111	-15.738615226010491	1.0992111718868938	1
2025-05-16 23:43:36.826855	66252.73707125073	17.984075314580707	0.1890988025090654	2
2025-05-17 00:26:48.826855	89270.80150574417	-2.4010512481973336	0.6266543128581376	3
2025-05-17 01:10:00.826855	50388.13416190164	54.15781867554749	2.203425025328106	3
2025-05-17 01:53:12.826855	25313.08254571524	-22.50387015736303	0.3604000432190446	1
2025-05-17 02:36:24.826855	62230.31347150966	-16.301321174931708	1.1825190721009389	1
2025-05-17 03:19:36.826855	55617.43910398523	74.03733191155274	1.3613993448869155	1
2025-05-17 04:02:48.826855	54895.22568477552	-22.976195513429754	2.3075123164471587	3
2025-05-17 04:46:00.826855	77440.690173459	20.92182393993299	2.702304051634812	2
2025-05-17 05:29:12.826855	21241.242341200414	-32.775181083220644	1.3222622885361046	3
2025-05-17 06:12:24.826855	91828.0621713928	73.67561197725634	1.0776111361888714	3
2025-05-17 06:55:36.826855	83434.41262923357	-29.126564079084403	0.880249524983774	3
2025-05-17 07:38:48.826855	9290.305399745395	73.71062980613705	1.563125287302051	2
2025-05-17 08:22:00.826855	62192.65560034069	28.109340215009524	0.5935512168147945	1
2025-05-17 09:05:12.826855	88891.48804633228	46.14369192529082	2.2571498838104773	3
2025-05-17 09:48:24.826855	48161.15925391288	-11.40419846184846	2.602685831170481	3
2025-05-17 10:31:36.826855	72969.90719884823	-34.75986155673156	1.6306980081481657	1
2025-05-17 11:14:48.826855	82867.11910681866	8.545688442096889	1.7708195685782195	2
2025-05-17 11:58:00.826855	84678.69065661245	43.1956097854824	0.222854384108073	1
2025-05-17 12:41:12.826855	47956.23287037476	32.30340790856148	0.3970997006326037	3
2025-05-17 13:24:24.826855	15614.497350400474	-29.867786383655123	2.9511484668466164	1
2025-05-17 14:07:36.826855	52592.65347308197	45.04516155309017	2.600392630620474	3
2025-05-17 14:50:48.826855	19807.784633744814	-3.365064507842064	2.175189441331635	2
2025-05-17 15:34:00.826855	26013.739896283823	35.638378998318544	0.230148556216243	3
2025-05-17 16:17:12.826855	10473.22113480434	64.92694362875721	2.781466724631416	2
2025-05-17 17:00:24.826855	14486.96780042205	15.84795819445108	0.5565304411118263	1
2025-05-17 17:43:36.826855	14720.342441379044	41.69274858488002	2.513112287616262	1
2025-05-17 18:26:48.826855	2041.3164727601456	-11.731863687480114	1.6706559507705598	2
2025-05-17 19:10:00.826855	80848.2113349284	44.32484052982397	0.1811881107770622	2
2025-05-17 19:53:12.826855	86085.10379584416	10.045325912251954	0.871891536287981	1
2025-05-17 20:36:24.826855	70058.76190282225	74.29526084908694	0.1271370632365298	3
2025-05-17 21:19:36.826855	89076.81968392048	-32.64498309499553	1.8373648390432984	1
2025-05-17 22:02:48.826855	75357.5387859695	-1.517844697409707	2.033517889625632	1
2025-05-17 22:46:00.826855	85387.83040645192	25.09684391747524	0.497762789420226	3
2025-05-17 23:29:12.826855	25588.48716982816	-7.0817109272177134	1.0203908246684694	2
2025-05-18 00:12:24.826855	56187.49168388122	-14.828619723402372	2.529301941100054	1
2025-05-18 00:55:36.826855	48595.8866220044	-6.106232821521665	0.7568293316850434	3
2025-05-18 01:38:48.826855	50766.35666386814	17.056269671204056	2.262099841573684	1
2025-05-18 02:22:00.826855	26330.57382432392	9.131461165385872	1.9784755096768936	2
2025-05-18 03:05:12.826855	77549.33249624904	18.577598939048457	2.1219276557940745	2
2025-05-18 03:48:24.826855	8246.65070400748	83.05125289765337	1.0823871786080783	1
2025-05-18 04:31:36.826855	68281.87324001074	-27.72107277076165	0.8550910260343915	2
2025-05-18 05:14:48.826855	85351.97299611916	13.144747216051115	0.0061633906847087	2
2025-05-18 05:58:00.826855	63778.65724447439	79.86892453219633	1.3341919060312928	1
2025-05-18 06:41:12.826855	95542.46296568168	46.03675668527077	2.533342781276476	2
2025-05-18 07:24:24.826855	84731.45339686131	52.826048639835406	0.8813824504517319	1
2025-05-18 08:07:36.826855	53529.65863622832	60.09889757058716	0.7236909450950697	3
2025-05-18 08:50:48.826855	57484.20574797619	81.75258037653629	1.2924380358263627	3
2025-05-18 09:34:00.826855	40127.131632934055	36.994660886728056	0.541410388516184	2
2025-05-18 10:17:12.826855	84222.93878487447	22.84889728341757	0.9755748234216034	1
2025-05-18 11:00:24.826855	88246.6648614396	51.253652863290014	0.2661989851013515	1
2025-05-18 11:43:36.826855	77397.8459728461	33.8414724727445	2.835277843567953	1
2025-05-18 12:26:48.826855	26783.60944743937	-22.10342708337012	1.8403968946781435	2
2025-05-18 13:10:00.826855	71619.2826153497	6.754423672195536	0.0594109604734559	1
2025-05-18 13:53:12.826855	94992.61693261516	-18.31497763861709	1.150552808625772	2
2025-05-18 14:36:24.826855	67283.90955348451	-21.241135278369867	0.5360039741030166	3
2025-05-18 15:19:36.826855	83640.7925633318	-21.160108907615346	0.7651181663125589	1
2025-05-18 16:02:48.826855	86547.04939538518	47.55174933997151	1.3384085802874832	3
2025-05-18 16:46:00.826855	90069.54221135819	-4.7405988920776	0.1030146534110585	1
2025-05-18 17:29:12.826855	69753.68330387003	57.42790717696472	2.2681599398572314	2
2025-05-18 18:12:24.826855	34800.14325390719	-22.812856861766768	2.0461005807529564	1
2025-05-18 18:55:36.826855	27759.04431715797	-21.087064477986	0.3102904064049258	2
2025-05-18 19:38:48.826855	41729.565279785566	-8.231837621253145	0.7323139395897524	2
2025-05-18 20:22:00.826855	72107.2642430831	56.45026409053747	0.2105299109875645	1
2025-05-18 21:05:12.826855	31170.39480825956	6.6302578458828165	0.3956861437314065	3
2025-05-18 21:48:24.826855	21275.25002161159	-20.45361637789978	0.3176076856053731	1
2025-05-18 22:31:36.826855	63364.40254252482	-17.53083716095808	0.8594844179703913	1
2025-05-18 23:14:48.826855	41847.73903535194	76.36740798581302	1.8016382857612727	3
2025-05-18 23:58:00.826855	79502.98649411072	48.58425801640672	2.319682354595116	3
2025-05-19 00:41:12.826855	15793.20654725045	36.91315926918212	2.0194732034147287	1
2025-05-19 01:24:24.826855	68981.20482287316	77.89628647526479	0.4220682948673379	2
2025-05-19 02:07:36.826855	42985.185450809775	-25.65517317002427	1.7822829045305904	3
2025-05-19 02:50:48.826855	96.7512490326611	81.5512269735634	0.3805682312784583	2
2025-05-19 03:34:00.826855	62583.745260704425	69.26593385881378	2.030963660769192	2
2025-05-19 04:17:12.826855	31453.410635843466	-19.85983024753829	1.3719667388959254	2
2025-05-19 05:00:24.826855	77022.97076345957	3.2505219935550187	0.3302136447703588	3
2025-05-19 05:43:36.826855	33910.08354327985	82.44166926060139	0.6277168628908635	2
2025-05-19 06:26:48.826855	12943.584548775734	10.783956690739068	2.347454047700669	1
2025-05-19 07:10:00.826855	9095.182291630525	61.48211529976956	0.9265499303758854	2
2025-05-19 07:53:12.826855	40373.764716047546	76.2934817819022	2.207482442199569	3
2025-05-19 08:36:24.826855	86155.49247194189	51.71177186657236	0.9141688056852832	2
2025-05-19 09:19:36.826855	80822.91118578818	30.38136929901588	2.368801405329078	2
2025-05-19 10:02:48.826855	46261.551181400624	32.2099470080974	0.2185982696178953	3
2025-05-19 10:46:00.826855	59076.26787186442	20.445467409343657	1.1693643366799282	1
2025-05-19 11:29:12.826855	59606.12319091748	31.74529740135391	2.9081124499740563	3
2025-05-19 12:12:24.826855	11352.193112928566	63.86500742735139	2.509727321365549	1
2025-05-19 12:55:36.826855	7515.23205278128	33.65251582923338	0.4493200395310933	1
2025-05-19 13:38:48.826855	81128.1707588889	83.57503571794673	0.2569583500074335	1
2025-05-19 14:22:00.826855	65753.9803657579	48.064797383281785	1.93111524416676	1
2025-05-19 15:05:12.826855	7085.5648397139685	31.924924459577525	2.294986577326438	3
2025-05-19 15:48:24.826855	90503.0094769852	62.60125712476956	1.7600880865690849	2
2025-05-19 16:31:36.826855	2284.288826267345	-36.26470934273701	2.345240798592501	3
2025-05-19 17:14:48.826855	41874.75158119735	-29.68271041836882	0.9278865909206164	1
2025-05-19 17:58:00.826855	61977.32246985332	2.376620299011556	0.3527644355883641	2
2025-05-19 18:41:12.826855	26391.662733004458	15.7020515478277	0.7879409296310466	3
2025-05-19 19:24:24.826855	74583.86863779397	70.32820117139096	0.6515413841356625	1
2025-05-19 20:07:36.826855	66332.32354660727	75.0775300259846	2.765666500577961	1
2025-05-19 20:50:48.826855	45846.342810646194	-24.81474140233341	1.4391735262528873	3
2025-05-19 21:34:00.826855	72115.82435579509	42.53696687065957	2.0632835912238714	2
2025-05-19 22:17:12.826855	81007.93507532647	26.069006499185903	0.0386562977830901	1
2025-05-19 23:00:24.826855	7577.107650313871	73.33609561038112	1.5801048283960073	3
2025-05-19 23:43:36.826855	83401.54328674999	-20.592618647831525	1.3981223065451704	3
2025-05-20 00:26:48.826855	89675.30421380493	55.6910037758291	1.6600952591726847	2
2025-05-20 01:10:00.826855	93962.8109561461	46.45442897761309	2.8967455124934243	3
2025-05-20 01:53:12.826855	8326.598444680265	49.04650469850482	1.122481725780885	2
2025-05-20 02:36:24.826855	35250.95731599405	25.03368122029255	0.1485288532950658	2
2025-05-20 03:19:36.826855	51242.412397281325	54.500666630131406	2.961657406060027	1
2025-05-20 04:02:48.826855	75423.02815315203	-24.071755624503915	1.6811139778473645	1
2025-05-20 04:46:00.826855	99197.42197918138	-23.98370199654503	0.9329898993217116	3
2025-05-20 05:29:12.826855	45976.85475160062	72.21267983868844	0.1046190061474823	2
2025-05-20 06:12:24.826855	84879.78795395415	81.23159772248869	0.4920108691603059	2
2025-05-20 06:55:36.826855	58557.151843938685	62.46134705804536	2.0011067982182333	1
2025-05-20 07:38:48.826855	26800.16917078315	44.85898025773098	2.307777552468115	1
2025-05-20 08:22:00.826855	77240.1343466382	53.78335274737664	2.829202550212844	2
2025-05-20 09:05:12.826855	94633.27751001102	52.872030068188494	2.140629341565406	1
2025-05-20 09:48:24.826855	53587.07114224367	-37.84215294279902	0.3284341862222818	3
2025-05-20 10:31:36.826855	99334.86378563847	32.778078733955056	0.5069346445237226	1
2025-05-20 11:14:48.826855	78892.58388416487	23.535408767070784	1.7387139979488246	3
2025-05-20 11:58:00.826855	51239.778259196784	-18.81820988001596	0.1956771185367153	3
2025-05-20 12:41:12.826855	9479.150792252309	-24.054386960984544	1.9328702239430424	2
2025-05-20 13:24:24.826855	40240.04019842014	-3.1511864182529408	2.6446044898505163	3
2025-05-20 14:07:36.826855	48314.69185532149	-23.595393772749112	0.1439704171698972	1
2025-05-20 14:50:48.826855	45046.36228552836	5.809309315417657	1.2156303664887012	3
2025-05-20 15:34:00.826855	51275.807631280506	12.095778804728184	2.8403637922309306	3
2025-05-20 16:17:12.826855	70860.71202502644	47.54450926749243	0.0107448153179467	1
2025-05-20 17:00:24.826855	32946.39938077932	30.854366267508595	0.1549021169641469	3
2025-05-20 17:43:36.826855	5541.854298838974	51.15952753385615	0.4798866868999114	1
2025-05-20 18:26:48.826855	2534.588562763912	-9.721919936332371	0.4466733487620212	1
2025-05-20 19:10:00.826855	75283.58537943143	70.42442212431563	0.2718715601643775	1
2025-05-20 19:53:12.826855	86138.98741966492	-13.333615183397267	1.0140695234275992	1
2025-05-20 20:36:24.826855	89743.01153391124	-6.5308647958016905	0.2874168412930581	2
2025-05-20 21:19:36.826855	77448.74778597149	74.05714403428559	0.1936130493712329	3
2025-05-20 22:02:48.826855	36376.29932751655	42.76890886398533	0.9137158408859868	1
2025-05-20 22:46:00.826855	14916.572113660466	51.61524842399545	1.2758766487408435	2
2025-05-20 23:29:12.826855	47416.3276162904	4.184617715967448	1.7025331264314516	2
2025-05-21 00:12:24.826855	44186.95462529557	68.35692073284665	0.3908206188696382	2
2025-05-21 00:55:36.826855	1486.7132884040489	-32.60207466843845	0.9046232533906856	1
2025-05-21 01:38:48.826855	40170.581768982825	40.41694846643352	0.5234119722223805	1
2025-05-21 02:22:00.826855	64048.708456298	13.548513113227642	2.679944773699172	2
2025-05-21 03:05:12.826855	98705.25636082974	21.992789609964184	0.0045873233820814	2
2025-05-21 03:48:24.826855	60767.96176113528	68.11273598838407	1.9201767165886847	3
2025-05-21 04:31:36.826855	1022.4509248842636	-26.46036487318141	0.0381158308718578	1
2025-05-21 05:14:48.826855	22826.39181139979	0.0641955155940792	1.0889066162870542	2
2025-05-21 05:58:00.826855	15974.419422640538	42.60501385538382	0.8326991076008456	3
2025-05-21 06:41:12.826855	45742.091390367794	48.53547601312353	0.7849216847342537	3
2025-05-21 07:24:24.826855	36572.3381326513	-15.26080156781078	2.237989464848713	2
2025-05-21 08:07:36.826855	82329.80860247443	24.33295923093517	2.2801630977858767	2
2025-05-21 08:50:48.826855	69164.93486464376	41.71828533068707	2.3461136224902384	1
2025-05-21 09:34:00.826855	80271.03080909915	-32.84121140400665	2.151988862218397	3
2025-05-21 10:17:12.826855	78174.23211227327	-4.9070661581015145	0.1529832263348752	3
2025-05-21 11:00:24.826855	1948.3535654191987	56.68512881756824	0.84686228304053	2
2025-05-21 11:43:36.826855	11478.34159916813	30.5013281342882	0.4622994781798203	3
2025-05-21 12:26:48.826855	47774.2828704869	48.69200841255801	2.6214941673632235	2
2025-05-21 13:10:00.826855	17927.79677421897	58.56605015252551	1.925804468790076	2
2025-05-21 13:53:12.826855	8463.009979781053	-23.93570793836416	1.2187902960578498	3
2025-05-21 14:36:24.826855	79766.64037498631	-9.255941479349612	2.875404093989236	1
2025-05-21 15:19:36.826855	60532.60768922128	25.44093237895244	2.349487721368484	1
2025-05-21 16:02:48.826855	33678.1219041388	8.749938552718348	2.353129085522053	3
2025-05-21 16:46:00.826855	41633.92624377266	67.17033542300722	0.7688733581308538	3
2025-05-21 17:29:12.826855	48790.132655547626	24.34370325731668	2.842077474353828	2
2025-05-21 18:12:24.826855	89292.77828429466	14.03990699164074	1.8504273735360024	2
2025-05-21 18:55:36.826855	11228.936984376604	65.01831709219113	0.1019075313266804	2
2025-05-21 19:38:48.826855	15835.174534875185	-6.640541745518512	2.0779031402633765	2
2025-05-21 20:22:00.826855	23479.80877617692	30.82389151194317	2.31158671595546	2
2025-05-21 21:05:12.826855	88500.44024400943	20.127444761277253	1.3214984744909133	3
2025-05-21 21:48:24.826855	95571.92047678308	56.259648306128085	1.2864260050551168	2
2025-05-21 22:31:36.826855	5520.726099911805	65.4057195827482	0.6642301332439372	1
2025-05-21 23:14:48.826855	81042.20725516327	-9.9968860859243	0.2631843900852258	3
2025-05-21 23:58:00.826855	80522.49655701354	14.642740730128246	2.8303748531383635	1
2025-05-22 00:41:12.826855	64126.45308596196	54.93478375779709	0.6536501139285306	3
2025-05-22 01:24:24.826855	71677.22454849568	2.434057264964629	0.3725562979223495	3
2025-05-22 02:07:36.826855	87664.70751578922	44.542231223521085	1.971737334982052	2
2025-05-22 02:50:48.826855	46136.50102210763	16.90008260542985	2.9824670439365057	1
2025-05-22 03:34:00.826855	95425.84615546156	72.46915112624093	2.126874858660513	2
2025-05-22 04:17:12.826855	14064.379015354223	68.52339379119164	2.277984686011864	1
2025-05-22 05:00:24.826855	75099.49038478345	54.605532581460025	2.021828057781889	1
2025-05-22 05:43:36.826855	81361.09888895474	68.36410282295253	1.8849126961058844	3
