17.7881	12.5997	0.8991	5.7912	2.3976	1.9104	6.499	3
13.0292	11.9282	0.8641	6.2641	2.9827	4.7023	5.9515	1
19.4312	12.8927	0.8692	5.9167	3.1277	4.4502	4.8182	2
18.1186	14.0255	0.8732	5.6847	3.3412	1.9462	5.4948	3
18.4545	13.7378	0.8883	6.5276	2.1233	2.8525	6.2437	2
13.7028	15.6058	0.935	5.4648	3.2582	0.7934	4.891	2
9.3066	13.9351	0.9031	6.0405	2.9973	1.809	4.9756	2
16.9597	13.5946	0.873	5.7433	3.0229	4.1931	5.4682	2
16.0844	13.0772	0.8668	5.9521	3.3957	1.8189	4.673	2
17.361	15.5065	0.8641	5.7932	3.0429	5.4606	4.7259	3
16.4368	14.2609	0.8672	6.0604	3.47	4.8354	5.7994	3
17.293	14.0756	0.886	5.4678	3.1642	3.8817	4.9501	2
8.1078	15.8974	0.844	5.7467	2.7815	3.8296	5.2698	2
18.0777	14.0166	0.863	5.2881	3.4026	4.0614	4.9068	3
10.199	13.8669	0.8128	6.0013	3.3273	2.4107	4.7936	1
18.4672	14.917	0.8703	5.8936	3.5765	3.6282	4.2692	3
15.3919	15.8954	0.9002	4.9558	2.7702	4.9834	5.9922	3
13.9238	15.5019	0.8812	5.9246	3.9008	2.2815	4.669	1
18.5518	13.6147	0.8594	6.1808	3.3624	2.4438	5.8739	2
9.2844	15.525	0.8722	5.721	3.5007	2.0476	4.9139	3
20.6018	15.5735	0.9178	6.1955	3.2432	4.2916	4.4458	2
12.8213	15.6169	0.8399	5.386	3.6646	0.1459	5.646	3
13.9708	11.9669	0.8628	5.5322	3.2343	3.6109	5.6757	1
13.0651	16.4658	0.8876	5.7905	2.6538	3.3023	4.86	1
11.5644	12.3182	0.8441	5.2051	3.2559	2.7527	5.8765	2
16.9465	15.1032	0.8766	5.3369	3.1802	5.0927	5.928	3
17.5527	14.1274	0.8578	5.4271	3.4892	2.8322	4.7576	3
15.151	14.9303	0.8798	5.3826	3.912	2.7025	5.6241	1
18.0058	14.7788	0.8707	6.781	3.4798	3.9387	5.5609	3
21.1349	13.6767	0.8624	5.7645	2.6522	0.7636	5.8065	2
10.5123	15.9751	0.8486	5.8157	2.9551	3.8398	6.3546	1
21.9706	15.4083	0.889	6.1145	4.1412	3.4135	5.0947	2
13.8175	16.4542	0.9042	5.779	3.2311	4.4149	5.8182	3
12.0087	14.7215	0.8477	5.9245	3.667	1.3693	5.4459	1
12.9975	16.2385	0.8618	5.7829	2.7227	2.9685	6.2907	2
12.2575	15.0961	0.8943	5.6489	3.5834	3.9398	5.6778	2
20.4443	13.8241	0.9092	5.8102	3.9778	7.2598	4.9803	1
16.7547	12.9778	0.859	5.2087	2.3734	4.3852	5.5881	2
7.5058	12.865	0.8692	5.775	3.8028	3.7158	5.361	2
17.8404	15.9673	0.9084	5.5464	2.7822	3.2791	4.6511	1
17.9458	14.5267	0.8646	5.9142	3.1889	4.4754	5.0206	2
11.6905	15.169	0.8258	6.1503	2.8306	4.6513	5.486	3
15.6394	15.1897	0.8633	5.0457	3.6885	4.0105	5.8175	3
16.9358	13.1019	0.899	6.3162	3.7734	5.0313	5.796	1
13.7313	17.9025	0.8716	6.4219	3.2759	4.1762	5.401	3
16.1224	14.0477	0.8645	5.3047	3.0284	7.004	5.0127	3
16.4497	17.0639	0.8532	5.6721	2.9076	0.9903	5.1751	1
15.533	14.5593	0.846	5.6589	3.9448	1.6985	5.5912	3
17.7517	13.606	0.8804	6.0123	3.4621	2.6046	5.1345	3
16.6665	11.2336	0.8405	4.9479	2.934	4.2108	4.2702	2
15.2756	12.6014	0.8801	5.4955	3.2877	1.4552	4.6446	1
20.417	13.3212	0.9156	5.5411	3.2064	2.7239	5.8717	2
12.6011	14.5483	0.8772	5.3692	3.6937	3.465	5.5209	2
18.067	15.3757	0.8718	6.0593	3.7641	3.5567	4.9697	2
13.0388	14.2009	0.8715	5.8826	3.1303	2.3681	6.0127	1
14.6907	16.318	0.8873	6.2532	3.0592	2.7798	5.8003	3
15.415	15.9222	0.8979	5.8099	3.697	4.1201	4.6087	2
21.5515	14.8844	0.875	5.6565	2.8957	5.3054	6.526	3
9.0061	13.8416	0.9277	5.9277	2.4992	5.0417	5.223	2
17.8625	15.418	0.8532	6.0404	3.2879	4.0316	6.4734	2
10.9899	12.6592	0.8442	5.5077	2.8414	3.1389	5.9362	3
12.7967	16.8494	0.8802	5.2115	3.0616	5.3616	5.618	3
12.2762	16.2527	0.8923	5.4805	3.4534	4.8502	4.8304	2
13.9307	13.0831	0.8849	4.6644	3.6585	4.7502	5.9023	1
14.5389	13.6194	0.8691	6.5392	2.8197	3.3666	5.8172	2
14.1537	16.2391	0.9184	6.1472	3.2723	2.346	5.5784	3
16.0086	14.204	0.8972	5.3717	3.3981	2.9361	6.287	1
15.8841	14.4545	0.8707	5.7331	3.3448	3.4427	6.0281	3
13.766	16.9801	0.8959	5.3088	3.4403	4.3243	5.3536	3
17.5107	13.2305	0.8638	6.0724	3.4587	3.1197	5.4518	2
16.5779	16.0883	0.866	4.9579	3.5717	3.0775	5.2654	1
13.8953	12.9469	0.8813	6.0747	3.14	3.8037	5.7471	1
13.9555	15.0672	0.874	5.7279	3.447	3.4685	5.3302	2
10.2547	14.4982	0.8415	6.0569	3.2681	3.4002	4.9834	2
17.1897	14.2157	0.914	5.5133	2.8973	3.8852	5.7805	3
14.9577	15.8384	0.868	5.5685	3.1282	3.8303	5.2799	3
12.001	15.2503	0.8385	5.3842	3.4731	2.8913	5.696	1
12.4342	13.6912	0.8565	5.8127	3.6819	1.9146	5.1643	2
12.4975	14.5038	0.8562	6.07	3.3301	3.5998	6.1932	2
14.0242	14.4388	0.8386	6.1462	3.0742	3.3537	4.9262	3
11.5325	16.1057	0.8795	5.2513	3.1911	0.452	6.0393	2
14.2348	14.7038	0.8417	6.2357	3.2007	5.2182	5.2778	2
9.363	13.1669	0.8701	5.5735	3.0102	2.2921	5.4053	2
19.1849	15.2866	0.8943	5.3444	3.2111	3.5455	5.2996	1
12.2775	14.8494	0.879	5.353	3.4258	2.7645	5.8602	3
12.5327	14.7184	0.8537	5.7349	3.1022	3.197	5.3349	3
16.0938	14.799	0.8949	5.7667	3.6889	4.3465	4.9802	2
16.933	14.0311	0.8484	5.2085	3.4319	7.2014	4.9634	2
14.5872	13.4071	0.8998	5.5172	3.4838	0.6073	5.9564	2
11.9994	12.9228	0.8572	5.4656	3.2004	2.736	5.185	3
15.3213	13.918	0.8584	4.8889	3.3294	1.5386	5.1502	3
14.1835	13.9631	0.8349	6.4446	3.3343	2.4214	4.7804	3
15.3491	14.1275	0.8867	5.9214	2.4531	5.2952	5.1348	3
17.6499	13.5818	0.8465	5.8186	3.5383	2.1975	5.4337	2
14.5613	15.556	0.9095	5.3968	3.3521	4.0425	5.3342	3
13.2454	14.27	0.8729	6.0486	2.9758	2.9369	5.7795	1
12.2166	13.6662	0.8159	5.34	3.3154	4.4175	5.4037	1
16.3124	14.5158	0.8784	5.8825	2.9472	3.7083	4.6231	3
14.0733	13.4331	0.8385	5.4687	3.3654	1.0851	4.7812	1
17.287	13.7252	0.8775	6.3787	3.4186	1.7033	5.7397	2
17.6636	13.6849	0.8729	6.0495	2.882	3.3734	5.7974	2
15.4019	13.5246	0.8493	4.5622	3.3662	4.8078	6.3494	3
17.82	14.1074	0.8852	5.7306	3.4021	1.7394	5.2515	3
11.0064	13.7893	0.8729	5.5002	3.7916	4.6456	5.7405	1
10.1319	13.1145	0.8754	5.7802	3.4641	1.9018	4.9813	1
14.1224	17.9002	0.8998	5.1249	3.3072	4.5601	5.7539	3
18.3132	13.9607	0.8671	5.8301	2.7992	3.7706	5.9491	2
20.9703	13.7253	0.8748	6.0827	2.9391	4.5965	5.9341	3
15.1687	13.3296	0.8395	5.2261	3.4081	4.3141	5.8116	2
15.2766	14.6034	0.9334	5.7501	3.0426	0.852	5.5132	2
12.0169	14.6652	0.8869	5.9064	2.8618	5.687	5.68	2
13.9916	13.9032	0.912	5.0561	3.0739	3.0868	5.1934	1
18.6852	15.2194	0.847	5.3309	3.2352	1.0655	5.4807	2
14.2516	15.9935	0.8586	5.1161	3.1384	2.2518	5.1616	3
13.065	14.4885	0.9134	5.6238	2.6287	2.459	4.9833	1
18.3374	12.1321	0.9051	5.294	3.4931	2.2635	5.4392	2
14.6939	15.5481	0.8663	6.0441	3.7164	2.3594	5.9007	1
9.2641	14.8872	0.8527	5.9648	3.7106	-0.0331	6.308	1
10.8656	13.3639	0.882	5.3096	3.3598	1.5663	5.8629	3
16.393	13.9304	0.8744	5.5745	3.7108	2.0956	5.8511	1
15.7413	14.4695	0.8736	5.3393	3.3116	6.6006	5.283	3
16.7381	13.887	0.9122	5.5599	3.8767	4.2237	4.4922	2
15.3691	13.6826	0.8998	6.0135	3.0859	3.3168	5.05	2
13.0139	13.6868	0.8517	5.6326	3.2966	5.1103	5.9014	2
17.9748	13.2802	0.8676	5.1322	3.9734	2.1185	5.6729	3
13.4516	13.1428	0.8557	5.1367	3.6826	6.3975	5.4807	3
15.9816	14.7672	0.8411	5.4685	3.4496	4.5568	6.0508	2
18.6419	13.0367	0.8437	4.7651	2.9706	6.9464	5.2904	3
16.6821	15.7718	0.9306	5.0681	3.0137	3.3274	5.0776	2
18.4904	15.5653	0.8588	6.7462	3.1373	3.52	4.2812	3
13.3454	15.3275	0.8424	5.3628	3.2323	1.864	5.921	2
14.5919	14.7499	0.8811	5.196	3.2767	1.3018	5.4049	2
13.2373	15.5872	0.8636	6.0278	3.2576	4.0136	5.5303	2
13.0857	13.6922	0.8453	6.1021	3.1404	4.892	6.0617	3
17.2618	14.386	0.8662	5.5635	3.358	2.2013	5.6264	1
14.6337	15.675	0.8869	5.6309	3.0332	5.0498	6.3348	3
17.4196	11.4779	0.9036	6.1126	3.2898	2.1238	5.9911	3
16.3549	13.7172	0.8301	5.7015	3.8704	3.8627	5.0816	1
13.8033	14.9285	0.8361	6.6957	3.1684	2.0578	6.015	2
12.6646	13.2683	0.8113	4.9667	2.3446	3.6099	4.8718	3
15.5869	12.766	0.8765	4.7879	3.494	5.1714	5.0206	3
17.9868	14.6328	0.8813	5.4709	3.1519	5.3388	6.1406	1
18.0653	15.6716	0.8713	5.4005	2.6769	4.2472	5.6298	3
19.6654	15.2748	0.8829	5.2726	3.476	4.1798	4.9709	1
15.4041	15.1672	0.8576	5.5486	3.1499	5.4891	6.334	3
17.6376	13.3274	0.9268	5.7789	2.7818	4.1976	4.7032	2
17.5244	13.3583	0.8664	5.9259	3.646	3.2741	4.999	1
11.1769	16.3974	0.8724	6.4149	2.9155	3.9279	5.475	1
15.4385	12.1526	0.8577	5.3109	3.2572	5.1135	5.8059	2
14.2653	14.2152	0.8868	5.2586	3.8277	3.6941	5.2649	2
13.6536	15.0412	0.8806	5.5757	3.0392	1.5558	4.6218	1
18.6549	13.9459	0.835	5.3369	3.601	3.7484	5.1583	1
12.8735	12.5444	0.8531	4.8933	3.5275	5.5118	4.6693	1
11.9158	13.4868	0.8834	5.4286	2.6228	2.5186	5.145	3
13.1527	14.5028	0.8842	5.9558	3.5835	2.81	4.7377	2
14.8054	14.8029	0.8943	6.0749	3.3475	6.7861	5.2582	2
10.8691	12.9318	0.9003	5.6459	3.0789	2.4586	4.8387	2
15.671	18.0854	0.8768	6.2908	2.8515	4.6692	5.5772	2
18.2126	15.7882	0.8648	4.8726	3.238	3.0157	5.6452	3
13.3661	14.6935	0.8936	5.4436	3.2077	5.0563	5.5085	1
17.742	14.1077	0.8419	5.9776	4.356	3.4635	5.8281	3
17.9968	13.2524	0.9049	5.8736	3.2368	3.0571	6.5382	2
15.045	16.7406	0.8621	5.8372	2.0328	3.6145	5.7335	1
18.3316	16.1581	0.8843	5.171	3.0867	5.7311	5.8239	2
15.7581	12.5002	0.9035	5.8948	3.4893	2.0132	5.3913	2
15.8848	15.5747	0.8922	4.651	3.2939	2.5883	5.1372	2
13.7418	14.6042	0.8946	6.1352	2.6119	4.5383	5.9257	1
16.8747	15.7272	0.8632	5.6554	3.0724	1.4744	5.8931	2
10.5888	13.7209	0.8798	4.7245	3.4359	1.2699	5.0482	1
15.0495	12.164	0.8777	5.8985	2.8792	3.4335	4.8439	3
13.09	16.9099	0.8396	5.5149	2.8632	5.0829	5.4288	2
16.062	14.9273	0.8812	5.3133	2.9726	4.317	4.5306	1
19.3503	14.6062	0.872	6.2402	3.7512	4.4678	5.228	1
14.8266	13.5355	0.8978	6.0854	3.5451	4.3798	5.4533	2
19.1309	14.1224	0.888	4.7567	2.8362	3.8842	4.8629	3
17.1151	16.8486	0.8397	5.8142	3.4222	3.9989	5.3682	1
11.6152	13.2861	0.8766	5.5635	3.4245	3.9375	5.3041	3
17.1561	16.2891	0.8626	5.7716	2.858	5.8776	5.2894	3
12.6522	13.6489	0.893	5.5081	3.2358	3.6453	5.9551	1
14.3573	14.6511	0.8848	5.3322	2.886	5.0487	5.5254	2
9.5514	15.0313	0.8618	6.0737	3.6094	-0.1903	6.1207	1
17.4634	15.3518	0.8844	4.8119	3.6932	3.6045	4.5721	1
14.809	13.3492	0.8544	5.3969	3.7405	0.6572	5.2752	2
12.7924	13.1194	0.9226	6.3959	3.464	3.3643	5.2941	3
12.4841	15.2827	0.8314	5.9617	3.5332	3.7849	5.7118	3
10.4166	13.7263	0.9089	5.56	3.0429	4.5737	4.6472	1
16.5703	15.3533	0.887	5.2874	2.9226	2.155	4.4955	3
22.527	13.3385	0.8772	5.7541	2.6728	3.6881	6.034	3
12.8354	14.5738	0.8678	6.4068	3.3837	4.5978	4.4311	2
11.5089	14.6704	0.8346	5.4967	3.1383	3.9012	5.4266	2
19.8394	14.4324	0.8622	5.4694	3.4665	3.2926	5.2511	1
16.2831	14.2339	0.8284	5.0254	3.3264	4.172	5.003	3
13.9215	14.0654	0.8771	6.1361	3.1578	2.3382	5.1273	1
17.6914	12.9899	0.8693	5.2553	3.1874	4.6739	4.9033	3
10.9569	12.7819	0.8771	5.5812	2.63	3.0461	5.6145	1
12.8538	13.9522	0.8318	5.4571	3.8434	4.5946	4.9277	1
18.0052	15.3998	0.8891	5.8657	3.2163	7.4881	5.9281	3
12.7135	14.3269	0.8708	5.1622	3.5168	2.7772	6.3997	2
15.6602	13.4406	0.8901	4.5885	3.2062	5.3966	5.5265	3
16.077	14.7766	0.8511	5.9434	3.7	2.0132	5.3057	1
15.1542	15.0041	0.8821	5.7032	3.2332	2.1335	5.0352	3
18.4554	15.5831	0.8527	5.8269	2.8447	3.6175	5.8113	2
9.3346	15.0544	0.8643	5.5729	3.8174	2.0202	5.4236	3
14.5063	15.4343	0.8898	5.8147	3.104	6.4338	4.4267	2
14.8104	15.2097	0.8868	6.2612	2.857	4.9973	5.3627	3
15.5995	14.7614	0.8474	5.0846	3.1397	4.0205	5.6557	2
8.6034	13.823	0.8786	5.596	3.1347	3.7882	4.9895	3
16.9877	14.5144	0.8552	6.4922	3.3876	7.0284	5.2376	3
14.5181	13.9715	0.8977	7.047	3.5256	4.6498	5.0574	2
16.4583	15.0397	0.8641	6.1343	3.088	4.8767	5.0786	3
15.457	15.0775	0.8565	5.372	3.5277	2.9807	4.6817	3
14.3405	15.4685	0.8526	6.3564	3.1376	1.1126	5.2324	3
14.9985	13.5827	0.8969	4.6107	2.681	4.9865	4.1725	2
18.6587	14.4247	0.84	5.5089	3.1527	5.1022	6.2311	1
10.5816	12.2376	0.8662	5.9274	3.2565	4.6785	4.5415	1
14.502	15.5795	0.8418	4.9052	3.3114	4.7215	5.0043	2
19.6172	12.7058	0.8722	5.5403	3.5883	3.4543	6.698	1
13.0051	16.0257	0.8856	6.2796	3.5387	4.3017	5.6399	2
13.6957	15.8139	0.8744	6.3931	3.2949	2.0692	5.2159	1
16.9856	16.8743	0.8698	5.5273	3.278	2.5716	4.623	3
11.9684	15.4558	0.8787	6.7501	4.0748	2.0409	6.1179	1
16.8471	15.4421	0.9013	5.513	2.7847	2.31	5.6702	1
15.0885	15.316	0.8551	5.7597	2.7143	1.7434	5.1122	3
12.9834	14.1123	0.8842	5.5902	3.0329	4.778	5.9668	1
12.9729	15.9166	0.8571	5.9019	3.2717	4.4905	5.7417	3
18.1071	13.5437	0.9071	6.4029	3.3912	4.7582	6.1854	3
9.5627	14.2016	0.8684	5.2883	3.828	3.2396	5.234	3
17.5539	15.8027	0.8586	5.4271	3.8115	6.8516	5.3675	3
10.9154	13.0071	0.8395	5.4714	3.1658	3.8139	6.0207	3
17.865	12.3794	0.8521	6.4803	2.9565	3.5435	4.9677	1
15.0907	15.8983	0.8943	5.4524	2.6978	3.3379	5.5078	1
13.9514	15.6083	0.9147	5.5718	4.1085	4.6213	5.6177	2
12.9464	15.0966	0.8984	5.9029	3.2874	5.8778	5.0434	2
5.4788	15.8346	0.8643	5.5437	3.3881	4.166	4.8598	1
10.9982	13.0042	0.8686	5.6541	2.6093	3.6536	4.7357	2
10.3572	15.2095	0.8818	5.3529	3.8541	4.3304	5.5193	3
15.956	14.5226	0.8565	5.2866	4.1757	4.4154	4.921	3
11.6282	14.9872	0.8762	4.378	3.5324	5.4371	5.377	2
13.9437	15.136	0.9015	5.1389	3.2616	3.7193	5.7745	3
12.3799	13.1598	0.873	5.6252	2.7069	0.6893	5.3333	2
17.6127	14.5725	0.9021	5.3814	3.4992	2.1549	4.9988	2
12.3922	14.9971	0.8575	5.6059	3.1833	3.8049	4.808	3
11.9492	15.2184	0.8228	5.4245	3.9529	3.323	5.8044	1
17.855	14.037	0.8912	6.1299	3.1903	1.7821	4.9551	3
14.0986	12.9585	0.8766	5.1829	3.3883	-0.0689	5.7424	2
12.1264	14.7566	0.8944	6.0064	3.1609	5.3521	5.5905	1
20.9272	11.9376	0.8683	6.2383	2.475	4.4358	5.9432	3
12.3845	15.8414	0.8785	5.3131	3.6855	3.2412	5.908	3
20.0323	13.1368	0.9095	6.1283	3.264	1.5046	5.0673	1
12.0104	13.2718	0.8699	5.9372	3.5103	4.3389	4.8584	2
17.323	14.7535	0.8735	5.5184	3.2561	1.9922	5.2517	2
7.1162	13.3494	0.8928	6.09	3.1509	4.7558	6.3045	1
14.1653	14.0197	0.8833	6.975	2.4988	2.8878	5.7106	2
13.9782	14.1084	0.9039	5.3311	3.2936	2.9163	5.3311	2
14.9578	13.9422	0.874	5.4402	2.7906	2.9299	6.1315	3
16.4837	14.757	0.8814	5.7157	3.4782	5.0395	6.0085	2
18.089	13.7669	0.887	5.2481	2.9171	4.091	5.6205	3
14.4757	14.5703	0.8716	5.8895	3.4047	4.881	5.6936	1
12.5247	15.2119	0.9063	6.2441	2.4245	4.9298	5.7647	2
14.2719	14.681	0.8822	6.2577	3.5281	4.2675	5.3896	1
9.4816	15.989	0.8567	5.3921	3.7146	4.1645	5.1121	1
13.1459	14.1334	0.9063	5.5341	3.23	3.6294	5.1011	1
15.9854	15.6981	0.86	6.5831	3.3412	4.4018	5.3292	1
19.4202	17.6983	0.902	5.6648	2.5701	2.0684	6.1285	1
12.2629	12.4329	0.8456	6.2085	2.8865	3.2365	6.0004	2
15.5916	12.5032	0.8344	5.7775	3.7177	4.0269	5.4948	3
13.7773	14.7237	0.9241	5.3641	3.3424	5.3426	6.2751	3
15.7587	15.5819	0.8649	5.9482	2.8779	3.009	5.4355	2
10.1013	13.6545	0.8803	4.9016	3.0689	4.469	5.4203	3
12.2672	13.585	0.8359	6.1406	3.1167	3.6309	5.4556	1
20.1139	14.7781	0.8628	5.7553	2.7881	3.7046	5.5806	3
15.3621	16.0385	0.8595	6.1763	3.3094	4.1217	4.9943	3
10.1044	15.725	0.8548	5.5128	3.0282	4.5857	5.0041	1
15.5915	12.9464	0.8582	4.9735	3.4707	5.141	5.5444	2
16.1743	17.6824	0.8556	5.8887	2.98	2.8939	6.0279	2
16.7021	13.043	0.832	5.534	3.4776	3.333	5.5617	3
16.5013	15.0737	0.8878	6.3472	3.1517	4.6987	5.6761	1
15.976	14.9267	0.8873	5.7397	3.6271	2.6551	6.0276	1
20.2841	12.1628	0.8535	6.6099	3.5094	1.8064	6.0958	1
11.1517	14.2133	0.8554	5.692	2.9624	2.238	5.1193	1
14.4538	12.5192	0.8848	5.3295	3.0325	4.3155	4.5836	1
13.2739	13.6856	0.8623	5.3962	3.5578	2.9537	5.7441	1
16.622	14.8895	0.8654	4.3921	3.7129	4.2798	6.3529	1
17.6628	15.5901	0.8672	5.6496	2.8936	5.1488	4.8746	3
15.7052	13.7146	0.8596	4.7307	3.3223	3.8883	4.6724	3
19.4429	16.023	0.9037	6.0883	3.1623	5.4521	6.0779	2
19.5232	12.9147	0.86	5.7394	3.3608	3.225	5.6209	2
12.8746	16.632	0.8384	5.136	3.0606	3.8959	3.8379	1
11.1731	13.1951	0.8835	5.547	3.4593	2.8627	4.5775	1
17.052	16.4476	0.8717	4.9088	3.4606	4.9215	5.4589	3
17.8662	14.785	0.855	5.5592	3.6049	3.2447	4.8827	2
10.2987	13.8639	0.8835	5.7732	2.7831	6.8746	4.8913	1
8.6569	14.1163	0.8769	5.163	3.7922	3.629	5.3804	2
14.7152	13.8893	0.8788	5.7007	2.8472	4.8522	5.3878	3
15.9083	12.9334	0.8771	5.3267	2.9653	2.9453	5.8655	1
12.32	13.0411	0.8856	5.9762	2.8713	5.3	5.5345	2
20.1155	13.767	0.8695	4.9752	2.9951	2.7415	5.9996	3
16.9437	14.068	0.8808	5.6037	3.0899	3.4216	5.8808	2
15.3749	16.1811	0.874	5.8977	3.014	3.3134	4.9923	2
15.4309	14.4092	0.8687	5.3898	3.2964	2.6974	5.8449	3
16.3	13.3576	0.8572	5.1425	3.216	3.5088	6.1279	2
14.911	14.7199	0.8843	5.5157	2.8069	3.1519	4.7658	1
14.4329	14.4597	0.8563	6.3184	3.2536	3.8975	5.293	3
16.7627	13.6015	0.8302	4.7183	3.3973	4.4099	5.2345	2
13.4987	15.3807	0.8668	5.7562	3.3592	4.9897	5.3365	2
15.8232	14.9654	0.8623	5.8379	3.9416	4.3065	5.1396	1
8.3577	13.8832	0.8981	5.4471	2.6392	3.6877	6.2125	3
14.383	13.2602	0.8753	6.0751	3.6652	2.4668	5.6855	1
10.7228	13.7346	0.884	5.4084	3.5057	5.4661	5.4883	2
14.4977	14.5198	0.88	5.8405	3.7957	6.4154	5.8224	1
20.1587	12.968	0.8569	6.0398	3.9373	5.3314	4.6406	3
14.2292	15.158	0.8943	5.1433	3.2926	1.0771	5.5365	2
15.5736	16.4403	0.8364	5.4483	3.6063	2.2716	5.8926	3
12.6751	14.3958	0.8881	5.5198	3.4748	2.3674	4.9633	2
13.2317	14.3602	0.8504	5.6605	3.3597	2.0208	5.7848	2
13.4129	12.1164	0.8675	5.18	2.8566	5.6255	6.1239	2
15.8017	15.7031	0.8501	5.214	3.2251	5.8205	4.6621	3
14.1514	14.739	0.8939	5.6423	3.5352	2.5736	4.7359	3
11.5859	13.4636	0.8733	5.3051	3.0222	3.0665	5.8195	3
14.892	15.9705	0.8586	6.6032	3.6817	4.764	5.702	2
14.8077	14.4255	0.9041	4.7781	3.2326	4.2417	5.8125	2
9.5716	13.7548	0.8399	6.3632	3.1211	3.276	4.8603	3
17.2427	15.0631	0.8773	6.1036	2.7444	2.9678	4.7029	1
9.4421	11.6871	0.8481	5.6947	3.2969	4.3027	5.2444	3
12.2914	14.4607	0.8446	4.7765	3.6228	3.2806	4.8306	3
10.5939	13.0108	0.8548	5.9237	3.0912	5.3142	5.4911	1
12.8085	14.1451	0.8753	5.7511	3.5924	5.2394	4.7913	2
13.9982	14.2854	0.8586	5.3787	3.6912	5.2409	5.6402	3
16.0614	12.5633	0.876	6.1576	2.3607	-0.4991	4.5346	2
17.0247	14.8456	0.8772	5.5997	2.8962	0.5674	5.1668	3
9.0809	13.9814	0.8797	6.4817	3.004	2.4604	5.7792	1
14.7442	13.1313	0.9046	6.0962	3.2463	1.9168	5.3976	2
18.474	14.8078	0.8751	4.6686	3.6022	3.305	5.454	1
14.3613	14.2979	0.8814	5.0408	3.559	4.9616	5.1569	3
13.1987	14.5977	0.9064	5.2982	3.1137	5.5341	5.1185	3
